1098465	288054	1
919271	288055	1
1095793	288055	1
235261	288056	1
674219	288056	1
298927	288057	1
1549945	288058	1
1195505	288059	1
493109	288060	1
1265190	288061	1
1180958	288062	1
333656	288063	1
853723	288064	1
799015	288064	1
10	288065	1
284734	288066	1
232465	288066	1
989546	288067	1
450052	288068	1
492173	288069	1
231692	288070	1
166144	288071	1
459019	288072	1
573668	288072	1
1253373	288072	1
585622	288073	1
1302615	288074	1
227820	288074	1
260946	288075	1
524738	288076	1
1088736	288077	1
577289	288077	1
851772	288078	1
1259505	288079	1
1143758	288080	1
984712	288080	1
1613380	288081	1
1151199	288082	1
553128	288083	1
1521364	288084	1
585622	288085	1
585622	288086	1
36712	288087	1
403600	288088	1
273655	288089	1
298927	288090	1
1400290	288091	1
1642870	288092	1
1563980	288093	1
707153	288094	1
461489	288095	1
132025	288096	1
74468	288097	1
713690	288098	1
1133983	288098	1
301725	288098	1
1417978	288099	1
894137	288100	1
393972	288101	1
92677	288102	1
94587	288102	1
305489	288102	1
674219	288103	1
80902	288104	1
81937	288104	1
498294	288105	1
350016	288105	1
1161412	288106	1
667405	288106	1
831428	288107	1
635520	288107	1
372405	288108	1
1664911	288108	1
486472	288109	1
1077917	288109	1
305298	288110	1
581591	288111	1
713690	288112	1
1540303	288112	1
149701	288113	1
1260291	288113	1
231692	288114	1
820093	288115	1
1419429	288116	1
745025	288117	1
1031495	288117	1
375589	288118	1
212937	288118	1
517859	288119	1
851772	288120	1
96924	288121	1
73432	288122	1
396388	288122	1
798856	288123	1
1242373	288123	1
79033	288123	1
590531	288123	1
1072102	288124	1
1641261	288125	1
1470548	288126	1
857049	288127	1
465900	288127	1
186258	288128	1
1517217	288129	1
516878	288130	1
492173	288130	1
274768	288131	1
792186	288132	1
357717	288132	1
432812	288133	1
716315	288134	1
13050	288135	1
1520499	288136	1
358138	288137	1
1415058	288137	1
741211	288137	1
458569	288138	1
1643196	288139	1
1308180	288139	1
78498	288140	1
861192	288140	1
1032544	288141	1
320291	288141	1
1019125	288141	1
517859	288142	1
1549945	327535	1
1129451	327539	1
1244161	327543	1
1217664	327547	1
1585096	327547	1
1056836	327550	1
110291	327550	1
1511849	327550	1
252946	327561	1
1108804	327567	1
380561	327570	1
1410383	327572	1
1549945	327579	1
1549945	327590	1
305489	327590	1
1293814	327590	1
87778	327590	1
1562034	327598	1
1321880	327601	1
1626859	327604	1
448507	327604	1
860568	327611	1
1653855	327613	1
223650	327617	1
1144980	327617	1
780104	327619	1
758462	327623	1
674219	327629	1
544337	327633	1
592047	327647	1
1167987	327648	1
786680	327655	1
780681	327658	1
1631669	327664	1
43900	327667	1
1410383	327672	1
1129451	327675	1
894137	327679	1
1259505	327680	1
488975	327681	1
1121529	327684	1
677414	327692	1
263962	327697	1
587890	327700	1
927108	327700	1
403841	327700	1
1594380	327700	1
1146366	327704	1
51689	327704	1
723513	327704	1
780681	327708	1
1640945	327711	1
1024573	327714	1
1177040	327714	1
1370448	327733	1
1369879	327733	1
879577	327736	1
1695147	327736	1
1635474	327736	1
1488420	327736	1
378760	327738	1
591690	327740	1
80902	327742	1
431655	327744	1
1024573	327753	1
388537	327757	1
383828	327768	1
1554136	327771	1
293752	327771	1
1117345	327773	1
97004	327777	1
283808	327777	1
1604966	327777	1
1496126	327851	1
101845	327853	1
1410383	327898	1
1470548	327900	1
519934	327903	1
332176	327903	1
1602702	327912	1
1484435	327922	1
1655046	327925	1
1187547	327997	1
314709	327997	1
443992	327999	1
314709	328005	1
580058	328031	1
1451886	328031	1
1410383	328033	1
609736	328035	1
329908	328038	1
956685	328039	1
519541	328042	1
488341	328042	1
1584277	328051	1
380561	328053	1
52211	328057	1
739410	328057	1
82468	328057	1
82468	328059	1
1121847	328062	1
922672	328082	1
956685	328085	1
1584277	328085	1
962484	328085	1
962484	328088	1
1645988	328089	1
1519929	328090	1
380566	328090	1
1524438	328090	1
381019	328090	1
831428	328090	1
350016	328090	1
834215	328093	1
1451886	328093	1
97220	328098	1
362862	328100	1
518990	328102	1
656141	328103	1
362862	335961	1
1683830	335963	1
1410383	335966	1
1257160	335966	1
1167987	335966	1
394608	335968	1
1414801	335968	1
1060413	335968	1
574036	335968	1
25655	335968	1
1488028	335968	1
1006070	335968	1
378663	335968	1
1579160	335969	1
616194	335969	1
906786	335973	1
1114403	335974	1
261735	335975	1
1642218	335975	1
1090702	335977	1
92282	335977	1
518990	335978	1
863960	336083	1
20055	336083	1
301725	408736	1
305489	421193	1
843534	421193	1
1528766	432469	1
458983	432470	1
831096	432471	1
228457	432472	1
1353272	432473	1
1268790	432473	1
236229	432474	1
1681586	432475	1
1006070	432475	1
1031888	432475	1
1631675	432476	1
1102252	432476	1
847707	432477	1
1382621	432478	1
674219	432479	1
80902	432480	1
81937	432480	1
498294	432481	1
350016	432481	1
1161412	432482	1
667405	432482	1
831428	432483	1
635520	432483	1
372405	432484	1
1664911	432484	1
383828	432485	1
516878	432486	1
492173	432486	1
261735	432487	1
1642218	432487	1
1509094	432488	1
608524	432488	1
1144980	432489	1
305489	432490	1
265415	432490	1
687114	432491	1
878046	432491	1
57703	432492	1
289938	432493	1
255970	432494	1
81088	432494	1
432812	432495	1
563767	432496	1
1533091	432497	1
1532503	432497	1
608181	432497	1
773951	432498	1
1217588	432499	1
857049	432500	1
465900	432500	1
144571	432501	1
1513120	432502	1
806152	432503	1
850302	432504	1
632993	432505	1
1247535	432505	1
1305695	432506	1
1536475	432507	1
707153	432508	1
851772	432509	1
461489	432510	1
502846	432511	1
1129192	432511	1
906786	432512	1
1081868	432512	1
10905	432513	1
808854	432514	1
1528656	432928	1
793633	432929	1
674219	432930	1
592051	432931	1
1275341	432931	1
1354333	432932	1
161240	432932	1
1331208	432933	1
120799	432934	1
1367958	432935	1
1455731	432936	1
716396	432937	1
94632	432938	1
1679741	432939	1
361134	432939	1
1507317	432940	1
1700892	432940	1
715275	432941	1
337132	432941	1
1324817	432941	1
572159	432942	1
961841	432942	1
956150	432943	1
1540893	432944	1
147425	432945	1
783214	432945	1
1526400	432945	1
1682359	432945	1
547199	432946	1
456669	432947	1
970550	432948	1
51689	432949	1
223650	432950	1
1287741	432951	1
305489	432951	1
1146366	432952	1
598304	432953	1
299100	432954	1
1042205	432954	1
1153439	432955	1
1404522	432956	1
145077	432957	1
421878	432958	1
857049	432959	1
1700892	432960	1
109914	432961	1
1267207	432962	1
464920	432962	1
1488402	432962	1
225914	432963	1
151546	432964	1
1281711	432965	1
118171	432966	1
58687	432966	1
878152	432967	1
394887	432967	1
957474	432968	1
481651	432968	1
568189	432969	1
821608	432970	1
831185	432971	1
274880	432971	1
159275	432971	1
294337	432972	1
531073	432972	1
287511	432972	1
432812	432973	1
1649090	432973	1
99312	432974	1
193615	432975	1
303785	432976	1
1045422	432977	1
1402731	432978	1
231692	432978	1
1669239	432978	1
1627793	432979	1
757542	432979	1
373603	432979	1
312676	432980	1
288239	432981	1
252416	432982	1
782742	432982	1
336080	432983	1
1098638	432983	1
745625	432983	1
395335	432984	1
53381	432984	1
336080	432985	1
739355	432985	1
1400815	432986	1
1459831	432986	1
701792	432987	1
1362446	432987	1
1006070	432988	1
1498263	432989	1
1011907	432989	1
384312	432990	1
847707	432990	1
1155439	432990	1
492173	432991	1
1217588	432992	1
252718	432993	1
1020175	432994	1
1011508	432995	1
1144980	432996	1
106944	432997	1
961318	432998	1
114525	432999	1
397555	432999	1
828163	433000	1
794029	433001	1
1240366	668769	1
1701229	668789	1
209330	668926	1
1701374	669126	1
1144486	669259	1
209331	669322	1
1701218	669340	1
1700892	669355	1
1701242	669919	1
673753	683968	1
968028	684019	1
835145	684020	1
631599	684021	1
409109	684025	1
995695	684026	1
468797	684036	1
825823	684039	1
847823	684040	1
1529399	684041	1
574104	684043	1
1564350	684054	1
955624	684056	1
1639577	684057	1
349468	684058	1
1119625	684059	1
24294	684060	1
670738	684078	1
958583	684080	1
427136	684081	1
1599618	684198	1
83391	805916	1
83391	805917	1
83391	806069	1
83391	806070	1
83391	806071	1
83391	806072	1
759127	806073	1
759127	806074	1
83391	806075	1
83391	806076	1
1410383	808498	1
305489	808499	1
1430436	836017	1
1088831	836053	1
1358633	837724	1
699663	840603	1
672410	840603	1
372405	862611	1
1129451	862611	1
796708	862611	1
828505	862611	1
592823	862612	1
313039	1130519	1
483750	1130520	1
97454	1130521	1
1136540	1130522	1
550318	1130523	1
485955	1130524	1
1367268	1130525	1
1412471	1130526	1
372511	1130527	1
208359	1130528	1
553446	1130529	1
478774	1130529	1
1518691	1130530	1
529508	1130531	1
530356	1130532	1
910580	1130533	1
305355	1130533	1
501674	1130533	1
770344	1130534	1
973392	1130535	1
1341782	1130535	1
1490411	1130536	1
173519	1130536	1
238522	1130536	1
478816	1130537	1
885944	1130538	1
529937	1130539	1
118171	1130540	1
1538852	1130541	1
478781	1130542	1
1318732	1130543	1
564757	1130543	1
692992	1130544	1
674228	1130545	1
1476173	1130545	1
241864	1130545	1
277099	1130545	1
388537	1130546	1
279344	1130547	1
485921	1130548	1
531990	1130548	1
1434926	1130549	1
1482727	1130550	1
532577	1130551	1
486349	1130551	1
483351	1130552	1
909161	1130553	1
238511	1130553	1
254811	1130553	1
529497	1130553	1
1643196	1130554	1
1308180	1130554	1
1419730	1130555	1
484316	1130556	1
478847	1130557	1
832794	1130558	1
1585782	1130559	1
137603	1130560	1
530405	1130561	1
399800	1130562	1
1606226	1130563	1
825009	1130564	1
530448	1130564	1
1303595	1130564	1
531444	1130565	1
951433	1130566	1
1622249	1130567	1
531946	1130567	1
164604	1130567	1
610421	1130567	1
1393520	1130567	1
255970	1130568	1
957474	1130568	1
589672	1130568	1
278615	1130569	1
486375	1130570	1
1327843	1130571	1
485332	1130572	1
1607912	1130573	1
478751	1130574	1
726163	1130575	1
190596	1130575	1
532421	1130575	1
483144	1130576	1
1505185	1130576	1
1292760	1130577	1
484273	1130578	1
181859	1130578	1
153541	1130578	1
830398	1130579	1
1679741	1130580	1
361134	1130580	1
486304	1130581	1
484169	1130581	1
384207	1130582	1
1346504	1130583	1
531627	1130584	1
484277	1130585	1
1342337	1130586	1
427061	1130586	1
264281	1130587	1
484811	1130587	1
529986	1130587	1
1675475	1130588	1
245881	1130589	1
484232	1130589	1
1017180	1130590	1
412533	1130590	1
1442189	1130590	1
823648	1130591	1
1060722	1130592	1
485924	1130592	1
464439	1130593	1
587471	1130593	1
1631669	1130594	1
1485556	1130595	1
737144	1130595	1
532909	1130595	1
1015425	1130596	1
1341164	1130597	1
301869	1130598	1
862728	1130599	1
528973	1130600	1
532409	1130600	1
1324740	1130601	1
292373	1130601	1
485344	1130601	1
324159	1130602	1
1313008	1130602	1
80659	1130602	1
42610	1130603	1
530787	1130604	1
847366	1130605	1
1423340	1130606	1
675584	1130607	1
484208	1130608	1
180451	1130609	1
885944	1130609	1
1412510	1130610	1
485824	1130610	1
146097	1130611	1
181418	1130612	1
1289303	1130612	1
149967	1130613	1
574493	1130614	1
1313604	1130615	1
410576	1130616	1
1300881	1130617	1
529986	1130618	1
484811	1130618	1
1095793	1130619	1
1261984	1130620	1
689873	1130621	1
150403	1130622	1
1318244	1130622	1
132326	1130623	1
246908	1130624	1
1358993	1130624	1
1470708	1130624	1
617171	1130625	1
1523651	1130626	1
531072	1130627	1
532969	1130628	1
1693724	1130629	1
531963	1130629	1
563717	1130630	1
1176373	1130631	1
531963	1130632	1
232489	1130633	1
10547	1130634	1
233763	1130635	1
166216	1130636	1
531641	1130637	1
1508601	1130638	1
478738	1130638	1
482448	1130638	1
529133	1130639	1
281385	1130640	1
533005	1130641	1
529994	1130764	1
27021	1130765	1
484766	1130766	1
478803	1130767	1
1349006	1130768	1
1395831	1130769	1
165552	1130769	1
1358882	1130770	1
1495412	1130771	1
293381	1130772	1
337233	1130773	1
1280990	1130774	1
1097809	1130775	1
92677	1130776	1
1279159	1130777	1
663310	1130778	1
532922	1130778	1
282688	1130779	1
1631669	1130779	1
1316812	1130780	1
705426	1130781	1
486405	1130781	1
798856	1130782	1
79033	1130782	1
1242373	1130782	1
590531	1130782	1
260567	1130783	1
610798	1130784	1
219678	1130785	1
1484061	1130785	1
406793	1130785	1
1459604	1130786	1
118171	1130786	1
532577	1130787	1
484318	1130787	1
519794	1130787	1
484715	1130788	1
395605	1130788	1
532599	1130788	1
956685	1130789	1
528973	1130790	1
532409	1130790	1
483162	1130791	1
1312041	1130791	1
478844	1130791	1
691768	1130792	1
485099	1130792	1
207523	1130793	1
529571	1130794	1
381019	1130795	1
1395275	1130796	1
530468	1130796	1
484284	1130796	1
674765	1130797	1
360682	1130798	1
737144	1130798	1
222870	1130799	1
190691	1130799	1
1360835	1130799	1
850324	1130800	1
662241	1130800	1
529130	1130800	1
1315066	1130801	1
529468	1130802	1
1290376	1130802	1
531032	1130802	1
251079	1130802	1
1394976	1132616	1
819834	1132617	1
345282	1132618	1
486500	1132619	1
530373	1132619	1
531472	1132619	1
692992	1132620	1
598457	1132621	1
1493537	1132622	1
565502	1132622	1
1626060	1132622	1
690324	1132622	1
277427	1132623	1
529570	1132623	1
668189	1132623	1
483357	1132624	1
182127	1132624	1
529434	1132624	1
305317	1132624	1
1660057	1132625	1
1613496	1132625	1
529565	1132626	1
674851	1132627	1
1415058	1132628	1
482420	1132629	1
254147	1132630	1
1495418	1132630	1
689032	1132630	1
1293054	1132631	1
592747	1132632	1
1269108	1132633	1
532021	1132633	1
47180	1132634	1
1371463	1132635	1
281323	1132635	1
529498	1132636	1
483213	1132636	1
1325097	1132637	1
1318260	1132638	1
305358	1132638	1
745866	1132638	1
460407	1132638	1
485946	1132639	1
1317525	1132639	1
335605	1132639	1
272183	1132640	1
286415	1132641	1
486317	1132642	1
1440880	1132643	1
1485515	1132643	1
1440880	1132644	1
486317	1132644	1
1485515	1132644	1
272183	1132644	1
218670	1132644	1
286415	1132644	1
239366	1132644	1
410297	1132644	1
1478890	1132644	1
53320	1132645	1
118178	1132646	1
1424029	1132646	1
1158200	1132647	1
1269317	1132647	1
1333106	1132648	1
408379	1132648	1
1280344	1132648	1
239857	1305155	1
991486	1305156	1
1369375	1305156	1
361468	1305157	1
171819	1305157	1
228591	1305158	1
380330	1305159	1
184841	1305159	1
370213	1305160	1
371993	1305161	1
372281	1305161	1
379301	1305162	1
183749	1305162	1
