15051,1
1570180,1
957520,1
1385,1
1321029,1
693888,1
1438555,1
996241,1
219678,1
886037,1
709582,1
1551828,1
961841,1
197959,1
598223,1
970607,1
402251,1
698291,1
868510,1
676470,1
429139,1
1437428,1
1676596,1
565424,1
349057,1
1604767,1
161551,7
672682,1
566558,1
616972,8
1233518,1
551160,1
727424,1
880110,1
1447197,1
765801,1
1254900,1
25201,15
60911,1
722676,1
518651,1
735706,1
1080571,1
671576,1
727807,1
1476173,1
349760,1
849529,6
931580,1
712151,1
480628,1
1098748,1
730193,1
970256,1
164000,1
959893,1
445655,1
462940,1
832255,1
1238786,1
594370,1
257568,1
910943,24
167942,1
1133983,1
1616872,1
1665738,1
984461,1
1279468,1
1369879,1
1091215,10
307179,1
711014,1
1171483,1
865856,28
1277047,1
663697,1
570940,1
467301,1
831185,1
384865,20
586607,1
1017867,1
145611,1
1374873,1
577645,1
1252047,1
421878,1
123554,1
730418,1
1349006,1
1626350,1
1440398,1
722586,1
364358,1
989767,1
1536619,1
1481480,1
563595,1
1312598,1
964339,1
378965,1
405580,1
585113,1
667933,1
535543,1
160441,1
36712,1
23508,1
313039,1
381778,1
1591282,22
92677,1
549062,1
1252864,1
573668,1
734616,1
729939,1
720697,1
112336,1
407,1
1423536,1
1673950,1
177290,1
1097531,1
67766,5
553517,1
381282,1
1146520,1
944016,1
1001727,25
958014,1
1251991,1
344452,1
1247689,1
857174,1
31223,11
831052,1
709981,1
720178,1
567784,1
745903,1
364475,1
769241,1
550318,1
1614991,1
681535,1
1293811,27
683035,1
1257631,1
881507,1
944507,1
1470022,23
1430442,1
969782,1
515972,1
1391658,1
534891,1
878054,18
1690609,1
1132776,1
1052061,1
1144935,1
53073,1
1165066,1
581505,1
1485224,1
361675,1
686157,1
537258,1
1707039,1
720494,1
1493500,1
1311100,1
952280,1
884516,1
1698889,1
1255792,1
1471777,1
541402,1
627676,1
708041,1
336265,1
621177,1
566978,1
1423594,1
1024973,1
910128,1
662273,1
380561,1
900254,1
1253480,1
616194,1
843655,1
1540990,1
356234,1
1440905,1
971225,1
1436791,1
692451,1
1510732,1
253323,1
1044030,1
18247,1
46129,1
854989,1
738317,1
711358,1
289496,1
1158002,1
1664911,1
1549945,1
405359,1
27021,1
1576556,1
1553829,1
1469506,1
682744,1
132025,1
973723,17
1061038,1
586623,1
388537,1
1040798,1
723001,1
796410,1
373253,1
576546,1
949451,1
961207,1
585501,1
705426,1
939108,1
953954,1
1413784,1
1421770,1
464439,1
707910,1
1375442,1
953563,1
1667327,1
1657064,1
1349237,1
1472073,1
826817,1
576744,1
566979,1
737954,1
916874,1
680835,1
541409,1
825009,1
671763,1
778502,1
8441,1
550613,1
993346,1
552372,1
414271,13
594283,1
1478890,1
673714,1
524880,1
357714,1
1683216,29
710988,1
1566994,1
405297,1
949423,1
972276,1
41767,1
690039,1
24258,1
550363,1
78049,1
721981,1
215924,1
11610,21
422996,1
1048080,1
738714,1
880039,1
1356495,1
349739,1
767022,1
370530,1
456671,1
1481059,1
1323841,1
1421213,9
1630865,1
118171,1
881689,1
396555,1
287710,1
1493515,1
773668,1
803074,1
720286,1
879577,1
912171,1
220035,1
89978,1
10,1
721795,1
1607409,1
951433,1
165051,1
955245,1
1235475,12
914625,1
693279,1
1680587,1
725566,1
611104,16
911384,1
1522158,1
709968,1
973392,1
1255740,1
1493537,1
550719,1
568581,1
346185,1
1417590,1
1243406,1
673715,1
562879,1
504967,1
27018,3
899429,1
955744,1
900973,1
826854,1
672926,1
693803,1
695363,1
1594992,1
16393,1
1188454,1
154383,1
349105,1
1255746,1
869467,1
550180,1
458569,1
574765,1
392208,1
388443,19
528300,1
1470916,1
456006,1
713690,1
566893,1
1097952,1
819979,1
798856,1
74431,1
628463,1
305489,1
698565,1
847441,26
970852,2
669793,1
987377,1
1642923,1
406793,1
871335,1
218670,1
1024614,14
1710445,1
1697939,4
287923,1
287924,1
287925,1
287926,1
287927,1
287928,1
287929,1
287930,1
287931,1
287932,1
287933,1
287934,1
287935,1
287936,1
287937,1
287938,1
287939,1
287940,1
287941,1
287942,1
287943,1
287944,1
287945,1
287946,1
287947,1
287948,1
287949,1
287950,1
287951,1
287952,1
287953,1
287954,1
287955,1
287956,1
287957,1
287958,1
287959,1
287960,1
287961,1
287962,1
287963,1
287964,1
287965,1
432347,1
432348,1
432349,1
432350,1
432351,1
432352,1
432353,1
432354,1
432355,1
432356,1
432357,1
432358,1
432359,1
432360,1
432361,1
432362,1
432363,1
432364,1
432365,1
432366,1
432367,1
432368,1
432369,1
432370,1
432371,1
432372,1
432373,1
432374,1
432375,1
432376,1
432377,1
432378,1
432379,1
432380,1
432381,1
432382,1
432383,1
432384,1
432385,1
432386,1
432387,1
432388,1
596662,1
604933,1
604934,1
604935,1
604936,1
604937,1
604938,1
604939,1
604940,1
604941,1
604942,1
604943,1
604944,1
604945,1
604946,1
604947,1
604948,1
604949,1
604950,1
604951,1
604952,1
604953,1
604954,1
