16268	4278	1
16268	11747	1
16268	5640	1
16268	4365	1
16268	1706	1
16268	6692	1
16268	13005	1
16294	13731	1
16294	13590	1
16294	4517	1
16294	9305	1
16294	12646	1
16294	3429	1
16294	4705	1
16294	5067	1
16319	15707	1
16319	10801	1
16319	11456	1
16319	320	1
16340	9526	1
16340	4201	1
16340	2980	1
16340	1174	1
16358	15561	1
16358	2829	1
16358	13910	1
16358	16140	1
16358	5411	1
16358	7500	1
16358	1366	1
16358	15563	1
16358	11175	1
16358	7357	1
16516	11348	1
16516	15163	1
16516	8991	1
16516	13882	1
16516	11720	1
16516	10175	1
16564	14272	1
16564	9369	1
16564	2095	1
16564	7592	1
16665	11031	1
16665	14385	1
16665	3023	1
16719	9132	1
16719	11578	1
16865	12502	1
16865	11223	1
16865	89	1
16865	10937	1
16889	14632	1
16889	9812	1
16889	7675	1
16892	15815	1
16892	3961	1
16920	8647	1
16920	9294	1
16920	13491	1
16920	908	1
16920	2577	1
16920	13809	1
16930	5251	1
16930	3513	1
16930	15673	1
16930	2791	1
16975	9294	1
16975	7133	1
16988	10759	1
16988	13409	1
16988	14492	1
16988	14957	1
17032	10366	1
17032	7557	1
17032	7142	1
17032	14320	1
17032	8483	1
17075	9372	1
17075	89	1
17075	15250	1
17075	13205	1
17075	10327	1
17075	12555	1
17075	14751	1
17107	2243	1
17107	1883	1
17107	5503	1
17107	11013	1
17107	7310	1
17107	9956	1
17107	560	1
17141	8394	1
17141	1719	1
17141	4850	1
17141	2197	1
17197	12228	1
17197	13994	1
17223	11478	1
17223	14673	1
17223	10627	1
17223	13491	1
17223	2147	1
17223	3777	1
17226	7089	1
17226	9372	1
17226	3942	1
17226	8956	1
17258	2810	1
17258	15609	1
17276	7353	1
17276	1143	1
17276	15973	1
17276	6162	1
17276	14846	1
17276	207	1
17278	7542	1
17278	12149	1
17287	3529	1
17287	3712	1
17287	11747	1
17310	4272	1
17310	9843	1
17311	5598	1
17311	11152	1
17311	11817	1
17333	9325	1
17333	4045	1
17333	4195	1
17412	9264	1
17412	13941	1
17437	10667	1
17437	13481	1
17437	9054	1
17437	7595	1
17437	8647	1
17461	11348	1
17461	10145	1
17461	8465	1
17474	548	1
17474	2033	1
17474	1737	1
17512	12819	1
17512	15609	1
17512	8239	1
17512	4819	1
17538	7353	1
17538	1452	1
17538	9330	1
17538	14714	1
17538	19	1
17576	2945	1
17576	15424	1
17588	6161	1
17588	6322	1
17588	5531	1
17686	5462	1
17686	8517	1
17686	723	1
17762	11858	1
17762	1380	1
17762	5655	1
17901	10145	1
17901	6963	1
17917	8081	1
17917	3884	1
17917	5347	1
17917	8470	1
17931	3398	1
17931	10830	1
17931	10684	1
17932	9128	1
17932	9128	1
17932	7501	1
17932	5209	1
17932	2980	1
17932	8905	1
17961	1099	1
18057	11349	1
18057	12954	1
18059	8398	1
18059	7298	1
18065	16107	1
18065	6755	1
18065	3070	1
18065	6054	1
18067	6794	1
18067	6599	1
18067	16164	1
18067	5642	1
18091	13671	1
18101	2560	1
18101	15018	1
18101	4840	1
18114	1332	1
18114	11814	1
18155	12444	1
18155	9049	1
18183	3508	1
18183	14272	1
18183	10402	1
18183	9778	1
18201	1380	1
18201	11504	1
18201	1303	1
18201	12565	1
18246	12816	1
18246	14290	1
18246	14755	1
18246	16164	1
18246	13995	1
18246	4739	1
18246	851	1
18260	14182	1
18260	10475	1
18260	3148	1
18260	11075	1
18260	1306	1
18260	11473	1
18260	5438	1
18260	8969	1
18314	8203	1
18325	10858	1
18377	15936	1
18377	15922	1
18377	6730	1
18377	7661	1
18380	152	1
18380	7038	1
18380	11017	1
18380	4316	1
18386	10025	1
18386	13539	1
18386	12131	1
18386	12090	1
18386	14960	1
18428	11097	1
18428	15334	1
18428	1970	1
18428	10027	1
18428	14220	1
18451	9812	1
18451	2796	1
18451	10005	1
18451	9573	1
18454	10760	1
18454	1143	1
18456	11066	1
18478	5424	1
18478	11343	1
18478	495	1
18492	16133	1
18492	5020	1
18509	15347	1
18516	3907	1
18516	12490	1
18550	8839	1
18550	9054	1
18550	4838	1
18550	3074	1
18550	11152	1
18550	13509	1
18550	132	1
18554	2868	1
18554	2055	1
18554	11817	1
18558	7205	1
18577	13237	1
18577	5209	1
18577	1025	1
18580	15218	1
18580	5667	1
18598	5861	1
18598	3427	1
18599	10753	1
18599	2007	1
18607	2868	1
18627	11976	1
18627	9336	1
18627	6830	1
18665	11617	1
18665	1584	1
18665	5321	1
18672	7515	1
18672	1291	1
18672	2941	1
18672	2786	1
18673	11046	1
18673	1380	1
18690	6927	1
18690	15193	1
18690	9710	1
18711	5047	1
18711	7601	1
18759	2664	1
18759	235	1
18828	6054	1
18891	2981	1
18891	7447	1
18891	1827	1
18933	2232	1
18933	14206	1
18933	2506	1
18933	4270	1
18947	10366	1
18947	13262	1
18947	13042	1
18961	14856	1
18961	2264	1
18961	3665	1
18963	6685	1
18963	2833	1
18963	733	1
18963	5734	1
18963	14230	1
18963	10667	1
18993	2074	1
19058	381	1
19058	5424	1
19061	1923	1
19061	15559	1
19061	10851	1
19074	15567	1
19143	12277	1
19143	14072	1
19143	5352	1
19155	4529	1
19155	1702	1
19155	15107	1
19166	724	1
19166	8320	1
19166	1351	1
19178	12070	1
19178	5309	1
19185	16192	1
19185	16237	1
19185	4423	1
19185	4278	1
19189	7501	1
19189	1473	1
19189	1137	1
19189	2072	1
19231	1679	1
19231	5830	1
19249	11629	1
19265	12619	1
19265	2519	1
19282	652	1
19297	10362	1
19297	4272	1
19301	10362	1
19301	4728	1
19301	3276	1
19301	9581	1
19301	3331	1
19301	5758	1
19301	9196	1
19301	312	1
19301	1963	1
19322	8627	1
19326	12538	1
19326	1319	1
19326	5832	1
19326	4201	1
19349	1	1
19349	13793	1
19349	5028	1
19359	9559	1
19359	15665	1
19379	15679	1
19416	14118	1
19416	11230	1
19416	13409	1
19416	7987	1
19438	15405	1
19438	7072	1
19466	1380	1
19466	11618	1
19466	15559	1
19466	16227	1
19507	5020	1
19507	10988	1
19507	1952	1
19543	13876	1
19543	3807	1
19557	14274	1
19559	10677	1
19559	538	1
19559	10175	1
19559	8180	1
19559	2474	1
19575	10653	1
19575	13994	1
19575	9856	1
19575	6162	1
19634	654	1
19634	10248	1
19634	12916	1
19643	10700	1
19643	7595	1
19663	11242	1
19663	11497	1
19663	9923	1
19663	11242	1
19664	10199	1
19664	8804	1
19710	5167	1
19710	11094	1
19714	12010	1
19714	7593	1
19714	3242	1
19714	14632	1
19736	14632	1
19788	1157	1
19794	10172	1
19794	15085	1
19814	15014	1
19814	13237	1
19814	15085	1
19831	11031	1
19831	4239	1
19831	10402	1
19831	8882	1
19831	13481	1
19849	2965	1
19849	207	1
19849	5884	1
19849	1157	1
19849	11034	1
19849	8524	1
19859	13334	1
19859	9522	1
19859	15753	1
19862	9689	1
19862	13509	1
19862	15567	1
19862	8313	1
19862	2498	1
19862	911	1
19862	8714	1
19929	9791	1
19929	1952	1
19933	10156	1
19933	12422	1
19933	2810	1
19933	12816	1
19971	9812	1
19973	14274	1
19973	14812	1
19973	12033	1
19973	5598	1
19982	6935	1
19985	4604	1
19999	189	1
19999	8788	1
19999	4172	1
20005	13349	1
20015	15340	1
20015	15269	1
20015	10630	1
20016	14755	1
20016	12452	1
20016	12137	1
20017	15340	1
20017	14154	1
20017	10365	1
20051	2947	1
20051	5606	1
20051	2947	1
20067	11989	1
20067	9264	1
20067	11504	1
20067	10278	1
20079	7009	1
20079	6718	1
20079	11404	1
20079	5598	1
20079	11017	1
20079	11152	1
20099	10988	1
20099	12422	1
20100	1162	1
20100	11941	1
20100	13861	1
20100	1737	1
20100	9767	1
20100	6106	1
20121	15349	1
20121	16103	1
20121	8918	1
20121	855	1
20121	10515	1
20121	13738	1
20144	1679	1
20144	2506	1
20144	2264	1
20144	11521	1
20144	4965	1
20145	8081	1
20145	2506	1
20145	5327	1
20157	15163	1
20157	11406	1
20157	11242	1
20157	9645	1
20163	2941	1
20163	11463	1
20163	10276	1
20163	13047	1
20223	3348	1
20250	4480	1
20258	1954	1
20258	5685	1
20258	14600	1
20318	9128	1
20318	5734	1
20318	5347	1
20318	14762	1
20318	16009	1
20346	9791	1
20346	6421	1
20346	1380	1
20346	7902	1
20441	5012	1
20441	5200	1
20441	13573	1
20442	15685	1
20442	9166	1
20471	3216	1
20471	14578	1
20485	3807	1
20485	15467	1
20485	5692	1
20485	15374	1
20485	11864	1
20493	8647	1
20493	14385	1
20493	15671	1
20493	5905	1
20493	12800	1
20493	1040	1
20529	10024	1
20529	10227	1
20529	9988	1
20529	12897	1
20530	7144	1
20530	2429	1
20530	10449	1
20531	13058	1
20531	9815	1
20531	16133	1
20532	11195	1
20535	71	1
20535	1073	1
20535	11985	1
20538	2232	1
20538	3557	1
20540	10760	1
20540	2429	1
20540	15205	1
20610	2429	1
20610	12331	1
20610	15837	1
20610	13480	1
20610	6507	1
20710	5301	1
20808	4888	1
20808	16106	1
20808	1835	1
20887	3573	1
20887	7966	1
20887	6808	1
20887	4195	1
20887	2064	1
20928	13334	1
20928	12677	1
20928	3148	1
20928	3216	1
20928	2640	1
20932	15671	1
20932	1189	1
20932	10667	1
20951	16133	1
20951	15406	1
20951	7427	1
20961	11230	1
20961	2785	1
20961	2355	1
20964	13087	1
20964	13527	1
20964	588	1
20964	2882	1
20964	3452	1
20967	9939	1
20967	12505	1
20998	193	1
20999	7238	1
20999	9856	1
21010	11365	1
21010	7716	1
21010	382	1
21010	9645	1
21033	8487	1
21067	1201	1
21067	12623	1
21110	2560	1
21110	8310	1
21136	15753	1
21136	2560	1
21140	3698	1
21143	5899	1
21143	1580	1
21169	2291	1
21169	1640	1
21169	10105	1
21169	8310	1
