15051,5
1570180,5
957520,5
1385,5
1321029,5
693888,5
1438555,5
996241,5
219678,5
886037,5
709582,5
1551828,5
961841,5
197959,5
598223,5
970607,5
402251,5
698291,5
868510,5
676470,5
429139,5
1437428,5
1676596,5
565424,27
349057,5
1604767,5
161551,5
672682,5
566558,5
616972,5
1233518,5
551160,5
727424,5
880110,5
1447197,25
765801,5
1254900,5
25201,5
60911,5
722676,21
518651,5
735706,23
1080571,5
671576,5
727807,5
1476173,5
349760,5
849529,5
931580,5
712151,5
480628,5
1098748,5
730193,5
970256,5
164000,5
959893,5
445655,5
462940,5
832255,5
1238786,5
594370,5
257568,5
910943,5
167942,18
1133983,5
1616872,5
1665738,5
984461,5
1279468,5
1369879,5
1091215,5
307179,5
711014,5
1171483,5
865856,5
1277047,5
663697,5
570940,25
467301,5
831185,5
384865,5
586607,5
1017867,5
145611,5
1374873,5
577645,5
1252047,5
421878,5
123554,5
730418,5
1349006,5
1626350,5
1440398,18
722586,5
364358,5
989767,5
1536619,5
1481480,5
563595,5
1312598,5
964339,5
378965,5
405580,5
585113,5
667933,5
535543,5
160441,22
36712,5
23508,5
313039,5
381778,10
1591282,5
92677,5
549062,5
1252864,5
573668,5
734616,5
729939,5
720697,5
112336,11
407,5
1423536,5
1673950,5
177290,5
1097531,12
67766,5
553517,5
381282,5
1146520,5
944016,5
1001727,5
958014,5
1251991,5
344452,5
1247689,5
857174,5
31223,5
831052,5
709981,5
720178,5
567784,28
745903,5
364475,5
769241,5
550318,5
1614991,10
681535,5
1293811,5
683035,5
1257631,5
881507,5
944507,5
1470022,5
1430442,5
969782,5
515972,5
1391658,5
534891,5
878054,5
1690609,5
1132776,10
1052061,5
1144935,5
53073,22
1165066,5
581505,5
1485224,5
361675,5
686157,5
537258,12
1707039,5
720494,5
1493500,5
1311100,5
952280,5
884516,9
1698889,5
1255792,5
1471777,5
541402,5
627676,5
708041,5
336265,5
621177,5
566978,5
1423594,5
1024973,5
910128,5
662273,5
380561,5
900254,5
1253480,5
616194,5
843655,5
1540990,5
356234,5
1440905,5
971225,5
1436791,5
692451,5
1510732,5
253323,5
1044030,5
18247,11
46129,5
854989,5
738317,21
711358,5
289496,5
1158002,8
