61333,14
1664033,14
1664892,14
1523330,14
746180,14
1064744,14
425247,14
1695963,14
692852,14
58687,14
504926,14
1684118,14
1679741,14
921498,14
1382791,14
872380,14
174065,14
110046,14
1108804,14
1060413,14
984745,14
809204,14
549547,14
359676,14
1043750,14
147941,14
749938,14
1281888,14
535839,14
1622302,14
1566098,14
448493,14
99707,14
1709764,14
1481480,14
1562422,1
864844,14
756841,14
1000088,14
1397323,14
525770,14
43900,14
1546108,14
1284962,14
421878,14
365936,14
1647357,14
1624686,14
1513183,14
528954,14
1216395,14
319673,14
1001211,14
1673852,14
1384484,14
906786,14
259796,14
546109,14
158560,14
377993,14
231286,14
131291,14
1666628,14
1525661,14
1703107,14
541410,14
585622,14
1631669,14
657047,14
1701396,14
1615765,14
469697,14
1160232,14
1563027,14
456310,14
806858,14
646485,14
1145030,14
715275,14
1446725,14
1308632,14
766461,14
1414694,14
524319,14
1316980,14
1574761,14
1569458,14
302433,14
1491908,14
87577,14
290168,14
1420972,14
851772,14
504701,14
205734,1
1652035,14
1407874,14
529600,14
309037,14
1707613,14
81998,14
485084,14
1280750,14
1707550,14
875871,14
1355375,14
1257160,14
721893,14
1052502,14
1476173,14
382013,14
534685,14
1628285,14
775742,14
722088,14
883914,14
848842,14
734708,14
11474,14
1141229,14
1487737,14
390930,14
961207,14
253966,14
1599248,14
66902,14
1388474,14
1532465,14
1511517,14
536135,14
1709765,14
406793,14
1416392,14
1654025,14
1416282,14
384420,14
673821,14
577410,14
692992,14
1315066,14
1143241,14
584410,14
332455,14
273634,14
397936,14
736336,14
988002,14
828239,14
803537,14
473980,14
1629828,14
161869,0
1233695,14
1658868,9
1623459,14
1429858,14
1560398,14
706399,14
968214,14
1146366,14
542317,14
975404,14
1045422,14
90645,14
264587,14
1695001,14
23770,14
1580517,14
1554973,14
1625459,14
252301,14
634956,14
343859,14
1666339,14
1479591,14
1562036,14
1442442,14
162630,14
45118,14
183838,14
517859,14
1428639,14
351348,14
1650597,14
343902,14
1577264,14
948179,14
521987,14
1423056,14
358555,14
1544036,14
830226,14
1061824,14
80828,14
1703760,14
261735,14
1433878,14
449703,14
1140117,1
930393,14
1705766,14
634924,14
219409,14
1092681,14
777608,14
1129775,14
273014,14
915750,14
51689,14
758642,14
46088,14
378546,14
1144513,14
733402,14
396119,14
1614363,14
635610,14
1182741,14
87515,14
573668,14
879506,14
279507,14
852999,14
1099438,14
1468294,14
1494434,14
545531,14
823648,14
1169147,14
325823,14
666453,14
1321029,14
1129451,14
657777,14
1239868,14
288192,14
1458248,14
1155721,14
1334183,14
618240,14
1619159,14
375754,14
108909,14
372082,14
1424353,14
1179083,14
1426113,14
1241555,14
216896,14
732752,14
1292929,14
259933,14
1386561,14
253925,14
432337,14
972240,14
1534661,14
335804,14
1428931,8
1192406,14
1672143,14
1154021,14
343881,14
272121,14
1124488,14
538154,14
769934,1
1141615,14
1066397,14
768061,14
1698012,14
1442559,14
1476861,14
744607,14
697862,14
582733,14
1576447,14
615083,14
357040,1
334710,14
1580563,14
1352065,14
1313530,14
707079,14
373720,14
1351506,14
274677,1
769146,14
654394,14
1622426,14
561605,14
348759,14
598329,14
484260,14
1414236,14
1433771,14
950400,14
333489,14
1169113,14
1261984,14
1142149,14
263303,14
935861,14
1324693,14
1507317,14
347793,14
463993,14
847359,14
1617919,14
1613411,14
692231,14
951388,14
1612410,14
1143580,14
374931,14
543481,14
103964,14
303837,14
854511,14
1682232,14
408641,14
1334958,14
239075,14
149701,14
1620274,14
792419,14
1396373,14
383828,14
373904,14
1419881,14
1400573,14
1258596,14
621595,14
1527687,14
1077422,14
1693875,14
101411,14
1703564,14
1231321,14
1415058,14
1082362,14
1536469,14
418288,7
23442,14
23509,14
23576,14
24681,14
24868,14
32811,14
32846,14
32856,14
32943,14
43724,14
45660,14
60610,14
60959,14
60967,14
76527,14
76540,14
76542,14
76548,11
76556,14
76565,10
76611,14
76624,14
76627,14
76635,14
76677,14
76680,14
93038,14
93102,14
93110,14
93127,14
93139,14
93217,14
99739,2
99764,2
99783,2
99802,2
99817,2
99839,2
99874,14
110443,14
110471,14
111254,10
111382,14
129010,14
129047,14
129090,14
129125,14
129139,14
129202,14
133883,14
133890,2
133903,14
133947,14
133954,2
134015,5
134023,14
134059,2
134068,2
157261,14
161459,14
161490,14
202591,14
206183,14
206299,14
206332,14
206377,11
206384,2
228145,14
228185,14
228207,14
228274,14
228367,14
228372,14
228382,14
228413,14
237057,14
237102,14
237159,14
245913,14
248952,14
248971,14
248974,14
248989,14
249072,14
249074,14
249081,14
249101,14
249134,4
249136,14
274060,14
274124,14
274149,14
275208,14
275245,14
291359,14
314887,2
314984,3
315011,2
315059,14
315088,2
343433,14
353065,14
353201,12
353794,14
353795,14
355487,14
389925,14
390013,14
411380,14
411418,14
411453,14
420951,14
421106,12
421889,14
421912,14
433290,14
433357,14
433369,4
433389,14
433408,11
433412,14
433419,14
433431,14
433434,14
433509,14
433516,14
433520,14
433531,14
444120,14
444136,4
444147,14
444172,14
444188,14
444281,14
444282,14
444286,14
444295,14
444302,14
444304,14
444305,14
444311,14
444325,2
444346,14
461127,14
461335,12
498636,2
501597,14
501668,14
503508,2
503566,14
503575,14
503714,6
532001,14
532047,4
532112,14
533812,14
542581,14
543891,14
543896,14
543909,11
544071,10
599145,11
603017,14
604001,14
610872,11
611970,14
611995,14
623051,14
623143,14
623148,14
623150,14
633311,14
633320,14
633384,14
633386,14
633407,14
633422,11
633436,14
633438,14
633460,11
634652,14
634669,14
634687,14
635440,2
635441,2
635504,14
635617,2
635626,2
712733,14
718196,14
718261,14
718314,14
718373,14
721621,14
721673,14
721715,14
721777,14
731626,14
731630,14
731668,14
731696,14
733081,14
733082,14
742576,14
758579,14
766283,14
773321,14
773343,2
773379,14
789067,14
790035,14
790229,14
790291,14
793136,14
793268,11
802904,12
803970,14
804785,14
804797,14
804827,11
814428,14
814433,14
814439,14
814643,14
814671,10
823373,14
823636,14
823816,14
823828,14
823932,11
823947,14
823958,14
823977,14
824033,14
827105,2
827160,10
827163,14
827193,14
827202,2
827295,2
827300,14
827317,2
840254,14
882138,14
882269,14
882682,14
890607,2
890663,14
890666,3
890678,14
890683,2
890696,13
890711,14
890756,6
890778,14
890784,14
913659,14
917687,14
917750,14
917760,14
929895,2
930965,14
933772,14
933775,2
934093,2
934112,14
934153,14
995381,14
995414,14
995548,14
1000827,14
1004782,14
1004821,14
1004925,14
1006285,14
1006871,14
1007014,2
1015832,14
1015847,14
1015892,14
1015988,14
1016042,14
1016061,14
1024881,14
1024893,14
1024915,14
1024927,14
1024955,14
1025007,14
1027727,14
1027754,2
1027764,2
1027851,5
1027854,2
1027950,2
1032288,2
1036515,14
1036517,2
1036528,14
1036726,14
1040427,14
1040439,14
1040444,14
1050148,3
1050202,2
1050205,14
1050227,14
1050293,2
1061545,5
1068336,14
1077688,14
1081169,2
1081189,14
1081246,13
1081266,2
1081274,10
1081282,14
1081331,2
1081344,14
1081361,14
1088119,2
1088149,14
1088201,6
1088228,14
1088266,14
1088277,14
1088280,2
1088295,14
1088353,14
1127383,14
1127434,14
1127548,14
1128474,10
1128599,14
1128609,14
1128747,14
1128798,12
1128820,14
1128823,14
1128869,12
1128972,14
1141467,14
1160485,2
1160493,2
1160525,14
1160534,2
1160537,14
1160539,2
1175273,14
1176366,14
1176397,14
1199808,14
1200006,14
1205895,14
1205923,14
1205925,14
1205935,14
1205956,14
1205976,14
1254884,2
1254972,2
1254977,14
1255043,2
1265663,14
1273324,14
1275764,14
1284849,11
1291837,14
1292290,14
1292312,3
1332301,12
1332340,14
1333663,14
1333696,12
1333706,14
1364258,2
1364302,14
1364303,2
1364325,2
1364328,14
1364353,2
1364363,14
1364425,4
1380854,14
1380910,14
1380926,10
1406493,14
1406521,14
1406546,14
1410654,14
1412332,12
1412531,14
1421414,14
1424271,14
1424278,14
1424307,14
1424434,14
1424437,14
1424453,14
1424455,10
1424480,14
1424481,14
1425732,11
1436401,14
1436492,14
1436500,2
1436509,14
1436545,14
1436581,6
1436609,2
1436628,14
1451442,2
1451448,3
1451450,6
1451478,14
1451513,14
1451563,14
1472060,14
1476460,14
1476465,14
1476526,14
1476527,14
1492010,2
1492045,2
1492052,2
1492159,14
1512256,14
1517472,14
1541509,11
1541544,14
1541671,14
1541944,14
1541947,12
1541959,12
1542961,14
1543037,14
1543059,14
1543060,14
1543065,13
1543067,2
1543098,2
1563762,2
1578506,2
1579092,14
1579274,14
1579328,14
1583346,11
1588195,12
1588219,14
1607045,14
1632044,14
1632106,14
1632147,14
1632199,14
1632215,14
1632224,14
1632235,14
1632248,14
1632260,14
1632261,11
1638556,14
1643254,2
1643324,14
1643338,14
1643353,14
1643387,14
1643425,2
1652418,10
1655274,14
1655280,14
1655323,2
1655409,14
1692421,14
1692481,14
1692525,14
1692559,14
1692561,2
1692566,2
1719894,6
1724721,14
1729760,14
1729838,14
1729881,12
1729960,12
1736831,14
1736896,14
1736904,14
1757052,11
1757067,2
1757136,2
1758359,14
1762431,14
1767511,14
1767691,14
1771707,14
1771718,14
1771722,14
1771776,11
1798523,10
1810818,14
1810827,14
1810843,14
1810845,10
1810865,4
1810875,14
1810936,14
1810956,14
1810976,14
1824644,14
1840493,2
1840560,2
1840567,2
1840578,14
1840638,2
1862998,14
1863001,14
1873006,14
1873066,14
1873074,14
1884188,14
1884333,14
1884585,2
1925308,12
1925400,12
1925496,14
1951241,14
1956692,14
1966744,10
1966747,14
1966954,14
1976099,14
1976101,14
1976114,12
1976146,11
1976158,2
1976201,2
1976202,14
1976203,2
1976237,2
1976257,14
1981454,11
1983380,14
1983703,14
1983754,14
1983806,14
1983906,14
1983911,12
1993233,6
1993241,2
1993263,2
1993295,14
1993319,2
1993367,14
1993376,14
1993380,2
1993396,2
1993411,13
1993448,14
1993451,2
2008008,14
2021037,14
2021175,14
2021194,14
2035472,14
2040567,14
2040591,14
2040654,14
2040682,11
2090981,2
2105611,14
2105640,14
2148010,14
2164387,2
2164412,14
2164461,14
2164538,2
2164557,14
2164565,14
2164590,2
2183090,10
2183137,2
2183181,14
2190366,2
2192815,14
2215483,14
2215512,14
2229713,14
2229772,14
2289856,14
2289881,14
2289899,12
2298008,14
2312679,14
2312684,14
2312705,14
2312706,14
2324049,14
2327401,14
2327420,14
2328543,12
2328557,14
2328562,14
2328583,14
2328754,14
2352882,14
2352891,14
2352921,3
2352960,14
2352982,2
2352987,2
2353028,14
2353038,2
2353052,2
2353074,12
2363564,14
2363576,14
2371845,13
2372013,2
2376118,14
2376158,14
2376169,14
2393496,14
2393564,14
2434545,14
2443873,14
2443883,2
2443933,6
2443957,14
2522066,14
2522115,14
2522205,14
2522219,14
2544886,14
2544895,2
2544961,14
2544995,14
2545012,14
2545032,2
2545034,4
2545081,14
2556487,14
2556563,14
2556606,12
2565661,2
2582050,14
2611702,11
2611815,14
2637152,14
2638666,3
2638686,2
2638735,4
2638747,14
2638766,3
2638771,14
2638860,14
2638870,14
2682648,14
2683094,2
2683100,14
2714581,12
2727802,11
2739691,2
2760682,14
2760699,14
2760708,2
2760761,2
2760764,14
2760785,14
2760793,14
2760818,14
2760875,2
2765519,2
2765603,3
2765690,2
2766010,14
2777590,14
2777681,14
2782492,6
2811263,14
2883455,14
2907714,14
2907740,2
2907747,13
2907798,14
2908324,2
2908354,14
2914420,14
2929346,14
2929347,14
2929390,14
2930077,14
2930082,14
2937403,14
2940157,2
2940167,14
2940254,14
2940314,14
2954284,14
2954319,14
2954328,12
2962176,2
2962184,2
2962338,14
2962342,2
2962347,3
2962368,11
2962390,14
2962414,14
2964297,14
2964431,14
2964532,11
2964626,14
2964726,14
2964731,14
2973321,14
2973400,14
2973482,14
2979692,14
2979776,14
2979834,14
2994760,14
2994927,14
2994941,14
2994949,14
2994971,14
2994977,14
3014413,14
3014447,14
3032515,14
3032536,14
3032661,14
3089923,14
3090975,14
3091124,14
3091170,14
3091660,14
3091745,14
3124854,14
3129264,14
3138448,14
3140814,14
3164205,11
3164295,14
3171313,6
3171320,2
3171382,14
3171408,14
3171415,14
3171417,14
3171450,2
3171477,14
3171525,2
3206513,14
3206566,11
3206582,11
3206610,14
3211184,2
3211207,14
3211216,14
3211342,14
3222360,14
3222387,14
3227928,14
3228123,14
3263788,14
729,14
772,14
945,14
239,14
1277,14
2001,14
761,14
2756,14
3751,11
2042,14
3323,14
4707,4
717,14
5644,14
1415,14
