585622	23444	1
1665738	23458	1
1261984	23515	1
852988	23548	1
334674	23554	1
421803	23563	1
410425	23610	1
1133983	23652	1
446484	23657	1
1085379	93012	1
377993	102092	1
1667327	129002	1
1665738	129103	1
1413784	129175	1
585622	129176	1
1129548	129197	1
1682232	146731	1
1279468	152625	1
1066397	169001	1
348559	206138	1
899429	206152	1
1581818	206163	1
253323	206227	1
1469355	206253	1
755366	206270	1
1509091	206294	1
220035	206306	1
1265253	206320	1
1581042	207556	1
928617	207561	1
260496	274185	1
96924	274202	1
356268	274216	1
1018321	389894	1
25317	420966	1
1616872	435176	1
1576556	461136	1
1382338	542579	1
1594992	542582	1
1306784	542605	1
993393	542643	1
635520	542682	1
792436	542685	1
408354	542759	1
1710357	542769	1
124799	542770	1
935861	544097	1
552303	731679	1
964339	731680	1
930067	731685	1
880110	731719	1
950400	731734	1
585622	731744	1
1156893	731769	1
1554973	733198	1
935861	793133	1
286662	803064	1
1446725	803075	1
841866	913666	1
1532465	913701	1
852988	929863	1
483333	929865	1
429139	929869	1
1546108	929912	1
480628	929927	1
43900	930833	1
1208539	930990	1
1465215	931334	1
124700	995464	1
96924	1004854	1
1052061	1127377	1
261735	1127463	1
749956	1127497	1
515972	1127503	1
671420	1127552	1
1642871	1127574	1
1066397	1128619	1
205734	1128848	1
721893	1128988	1
381930	1135460	1
600986	1174366	1
305015	1196668	1
1695963	1199787	1
43900	1199999	1
910231	1200017	1
1165632	1205903	1
1609999	1205952	1
324106	1206003	1
459019	1284852	1
421878	1292091	1
1554973	1292098	1
1151641	1406438	1
935861	1406530	1
96924	1411878	1
841866	1476484	1
973540	1512340	1
600986	1512363	1
1062252	1588144	1
1659510	1729807	1
1306251	1762499	1
43900	1767557	1
1561405	1767648	1
91963	1798355	1
1519315	1798428	1
107484	1824735	1
107484	1824743	1
475316	1824788	1
883	1925344	1
1355375	1925508	1
1561405	1951290	1
828239	1951367	1
418325	1956787	1
43900	1966938	1
1511254	1983887	1
475316	2008017	1
1388094	2025948	1
1008575	2040494	1
1710357	2040516	1
68667	2040564	1
1710357	2229625	1
428390	2277896	1
1208539	2341185	1
334674	2393413	1
1217588	2393560	1
348559	2393582	1
373253	2393591	1
1452308	2393593	1
1321029	2393674	1
204625	2418463	1
459019	2418536	1
1355375	2488685	1
504701	2546330	1
1400573	2556514	1
344908	2582030	1
1247708	2611667	1
1441320	2637121	1
260496	2637291	1
58133	2697011	1
556842	2702493	1
124700	2714756	1
600986	2777717	1
475316	2811248	1
775525	2883296	1
929441	2883316	1
1546108	2883319	1
585622	2883330	1
220035	2883352	1
1573328	2883380	1
1257160	2883412	1
1129548	2883420	1
633951	2883436	1
1569458	2883448	1
10682	2883532	1
9705	2928534	1
1085379	2954261	1
1331768	2954430	1
283902	2979905	1
1146520	2994764	1
993346	2994825	1
1279468	2994896	1
1140234	2994899	1
1249883	2994921	1
1227321	2994925	1
839090	2994970	1
1010413	3014589	1
829177	3089935	1
1257160	3089946	1
831428	3089971	1
719023	3089988	1
1665738	3090003	1
291814	3090005	1
81357	3090027	1
771945	3090034	1
96924	3091015	1
1476173	3164409	1
373253	3206490	1
1616113	3206499	1
613404	3206509	1
1014568	3206545	1
1570180	3206564	1
930067	3206583	1
1144935	3206606	1
1358330	3206627	1
